"ticker","year","sen"
PGV,2013,0.401538462
GVR,2013,0.401538462
GVT,2013,0.401538462
VTC,2013,0.401538462
VTB,2013,0.899327122
TPC,2013,0.401538462
CNT,2013,0.401538462
VTG,2013,0.401538462
PHC,2013,0.401538462
VTI,2013,0.401538462
VTH,2013,0.401538462
NDC,2013,0.401538462
TPH,2013,0.401538462
VTJ,2013,0.401538462
VTL,2013,0.401538462
VTO,2013,0.401538462
NDF,2013,0.401538462
PHH,2013,0.401538462
VTP,2013,0.401538462
TPP,2013,0.899327122
NDN,2013,0.401538462
VTV,2013,0.401538462
NDP,2013,0.401538462
PHR,2013,0.401538462
VTX,2013,0.401538462
NDT,2013,0.401538462
COM,2013,0.401538462
NDX,2013,0.401538462
PIC,2013,0.401538462
NED,2013,0.401538462
LAF,2013,0.401538462
LAI,2013,0.401538462
CPC,2013,0.401538462
PIT,2013,0.899327122
CPI,2013,0.63808642
TRA,2013,-0.596366859
TRC,2013,0.899327122
PJC,2013,0.401538462
NFC,2013,0.401538462
LBE,2013,0.401538462
VVN,2013,0.401538462
TS4,2013,0.401538462
LBM,2013,0.401538462
AMC,2013,0.11564023
D2D,2013,0.401538462
TRT,2013,0.401538462
AME,2013,0.899327122
PJT,2013,0.899327122
CQN,2013,0.401538462
TSB,2013,0.401538462
AMP,2013,0.401538462
TSC,2013,0.401538462
AMS,2013,0.401538462
NGC,2013,0.401538462
LCD,2013,0.401538462
LCC,2013,0.401538462
LCG,2013,0.401538462
TST,2013,0.827647319
EVE,2013,0.401538462
S12,2013,0.401538462
LCS,2013,0.827647319
VXB,2013,0.401538462
TTC,2013,0.401538462
TTB,2013,0.401538462
PLA,2013,0.401538462
TTD,2013,0.401538462
PLC,2013,0.401538462
TTG,2013,0.401538462
TTF,2013,0.928897825
NHC,2013,0.401538462
ANV,2013,-0.764233954
LDG,2013,0.401538462
TTP,2013,0.401538462
CSC,2013,0.401538462
PLO,2013,0.401538462
TTT,2013,0.401538462
LDP,2013,0.401538462
S27,2013,0.401538462
CSM,2013,0.401538462
PLX,2013,0.401538462
CT3,2013,0.401538462
CT6,2013,0.401538462
CSV,2013,0.401538462
TUG,2013,0.401538462
LEC,2013,0.401538462
PMJ,2013,0.401538462
TV1,2013,0.401538462
CTB,2013,0.401538462
CTA,2013,0.401538462
CTD,2013,0.401538462
PMP,2013,0.401538462
CTC,2013,0.401538462
TV4,2013,0.401538462
APC,2013,0.401538462
APF,2013,0.401538462
PMS,2013,0.401538462
CTI,2013,0.401538462
CTN,2013,0.401538462
CTR,2013,0.401538462
CTT,2013,0.401538462
TVD,2013,0.401538462
PNC,2013,0.401538462
APT,2013,0.401538462
CTX,2013,0.401538462
CTW,2013,0.401538462
PNG,2013,0.401538462
TVM,2013,0.401538462
PNJ,2013,0.899327122
TVN,2013,0.401538462
TVT,2013,0.401538462
PNT,2013,0.401538462
S4A,2013,0.401538462
LGC,2013,0.827647319
NKG,2013,-0.596366859
POM,2013,0.401538462
LGL,2013,0.401538462
S55,2013,0.401538462
LGM,2013,0.401538462
POT,2013,0.401538462
POS,2013,0.401538462
POV,2013,0.401538462
CVT,2013,0.401538462
RTB,2013,0.401538462
PPC,2013,0.401538462
LHC,2013,0.401538462
NLG,2013,0.899327122
PPI,2013,0.401538462
PPH,2013,0.401538462
LHG,2013,0.401538462
ASA,2013,0.401538462
PPP,2013,0.945040972
ASM,2013,0.401538462
YBC,2013,0.899327122
ASP,2013,0.401538462
CX8,2013,0.401538462
LIG,2013,0.401538462
HAH,2013,0.401538462
ATB,2013,0.401538462
HAG,2013,0.899327122
HAI,2013,0.401538462
S74,2013,0.401538462
HAP,2013,0.401538462
HAR,2013,0.401538462
LIX,2013,0.401538462
HAS,2013,0.401538462
HAX,2013,0.401538462
PRC,2013,0.401538462
NNC,2013,-0.596366859
CYC,2013,0.401538462
HBH,2013,0.401538462
PRT,2013,0.401538462
NNT,2013,0.401538462
HC1,2013,0.401538462
HC3,2013,0.401538462
PSB,2013,0.401538462
PSD,2013,0.928897825
PSC,2013,0.401538462
PSG,2013,0.401538462
HCB,2013,0.401538462
PSL,2013,0.401538462
PSP,2013,0.401538462
HCI,2013,0.401538462
AVF,2013,0.827647319
NOS,2013,0.401538462
HD2,2013,0.401538462
YEG,2013,0.401538462
HD6,2013,0.401538462
B82,2013,0.401538462
HD8,2013,0.401538462
PTC,2013,0.899327122
PTB,2013,0.401538462
PTD,2013,0.401538462
PTG,2013,0.401538462
HDA,2013,0.401538462
PTH,2013,0.401538462
HDC,2013,0.401538462
PTL,2013,0.401538462
HDG,2013,0.401538462
LLM,2013,0.401538462
PTP,2013,0.827647319
PTS,2013,0.401538462
HDM,2013,0.401538462
PTT,2013,0.401538462
HDO,2013,0.827647319
LM3,2013,0.401538462
PTV,2013,0.401538462
HDS,2013,0.401538462
LM8,2013,0.401538462
LM7,2013,0.401538462
HEC,2013,0.401538462
LMI,2013,0.401538462
HEJ,2013,0.401538462
NQT,2013,0.401538462
PVA,2013,0.899327122
PVC,2013,0.827647319
PVB,2013,0.899327122
PVE,2013,0.401538462
PVD,2013,0.899327122
PVG,2013,0.401538462
HFC,2013,0.401538462
FBC,2013,0.401538462
PVM,2013,0.401538462
WCS,2013,0.401538462
PVL,2013,0.401538462
PVP,2013,0.401538462
PVS,2013,0.401538462
PVT,2013,0.401538462
PVV,2013,0.401538462
PVY,2013,0.401538462
LO5,2013,0.401538462
PVX,2013,0.899327122
NSC,2013,0.401538462
FCC,2013,0.401538462
PX1,2013,0.401538462
M10,2013,0.401538462
NT2,2013,0.401538462
NST,2013,0.899327122
HGM,2013,0.401538462
NSS,2013,0.401538462
FCN,2013,0.401538462
FCM,2013,0.401538462
FCS,2013,0.401538462
PXA,2013,0.827647319
PXC,2013,0.401538462
NTC,2013,0.401538462
NTB,2013,0.899327122
PXI,2013,0.401538462
NTF,2013,0.401538462
HHC,2013,0.401538462
FDC,2013,0.401538462
HHG,2013,0.401538462
NTL,2013,0.401538462
PXS,2013,0.827647319
PXT,2013,0.401538462
NTT,2013,0.401538462
DAC,2013,0.401538462
HIG,2013,0.401538462
DAE,2013,0.401538462
DAG,2013,0.401538462
DAT,2013,0.401538462
DAS,2013,0.401538462
HJC,2013,0.401538462
DBC,2013,0.401538462
NVT,2013,0.401538462
DBM,2013,0.401538462
HJS,2013,0.401538462
UDC,2013,0.401538462
DBT,2013,0.401538462
UDJ,2013,0.401538462
HKB,2013,0.401538462
DCG,2013,0.401538462
DCL,2013,0.401538462
LSS,2013,0.401538462
DCM,2013,0.401538462
JOS,2013,0.401538462
HKT,2013,0.401538462
DCR,2013,0.401538462
DCT,2013,0.401538462
SAC,2013,0.401538462
DCS,2013,0.401538462
SAB,2013,0.401538462
SAF,2013,0.401538462
LTC,2013,0.401538462
HLA,2013,0.067546584
SAM,2013,0.401538462
HLB,2013,0.401538462
SB1,2013,0.401538462
SAV,2013,0.401538462
DDM,2013,0.401538462
FHS,2013,0.401538462
SBB,2013,0.401538462
SBA,2013,0.827647319
HLY,2013,0.401538462
SBD,2013,0.401538462
HMC,2013,0.401538462
SBM,2013,0.401538462
FIC,2013,0.401538462
HMH,2013,0.401538462
HMG,2013,0.401538462
SBT,2013,0.401538462
SC5,2013,0.401538462
SBV,2013,0.401538462
LUT,2013,0.401538462
BAL,2013,0.401538462
HMS,2013,0.401538462
SCD,2013,0.827647319
SCI,2013,0.401538462
SCJ,2013,0.401538462
SCL,2013,0.401538462
SCO,2013,0.401538462
HND,2013,0.401538462
DFC,2014,0.413317573
HNG,2014,0.413317573
SD2,2014,0.413317573
HNF,2014,0.413317573
SD1,2014,0.413317573
BBC,2014,0.413317573
SCS,2014,0.413317573
SD4,2014,0.640772014
SCR,2014,0.413317573
SD3,2014,0.413317573
SD5,2014,0.640772014
HNM,2014,0.413317573
SD7,2014,0.833928173
SD9,2014,0.413317573
SDB,2014,0.413317573
SDA,2014,0.413317573
BBS,2014,0.413317573
SDD,2014,0.413317573
SDC,2014,0.413317573
SDJ,2014,0.413317573
SDN,2014,0.413317573
SDP,2014,0.413317573
SDT,2014,0.492212389
BCC,2014,0.413317573
SDV,2014,0.413317573
SDU,2014,0.413317573
HOM,2014,0.413317573
SDY,2014,0.413317573
HOT,2014,0.413317573
BCM,2014,0.413317573
BCP,2014,0.413317573
SEA,2014,0.413317573
UIC,2014,0.413317573
DGT,2014,0.413317573
SEB,2014,0.413317573
DGW,2014,0.413317573
HPB,2014,0.413317573
FLC,2014,0.762460672
HPD,2014,0.413317573
HPG,2014,0.859169583
DHB,2014,0.413317573
HPI,2014,0.413317573
BDB,2014,0.413317573
HPH,2014,0.413317573
DHG,2014,0.413317573
BDG,2014,0.413317573
DHM,2014,0.413317573
HPP,2014,0.413317573
DHP,2014,0.413317573
HPT,2014,0.413317573
DHT,2014,0.413317573
SFC,2014,0.413317573
SFG,2014,0.413317573
HQC,2014,0.89199971
FMC,2014,0.89199971
DID,2014,0.413317573
DIC,2014,0.413317573
BED,2014,0.413317573
DIH,2014,0.413317573
DIG,2014,0.413317573
QBS,2014,0.413317573
BEL,2014,0.413317573
QCC,2014,0.413317573
QCG,2014,0.413317573
SGH,2014,0.413317573
JVC,2014,0.413317573
HRC,2014,0.413317573
BFC,2014,0.413317573
SGS,2014,0.413317573
SGR,2014,0.413317573
SGT,2014,0.912416917
YTC,2014,0.413317573
SHA,2014,0.413317573
SHC,2014,0.413317573
SHG,2014,0.413317573
SHI,2014,0.413317573
SHP,2014,0.048070754
HSG,2014,0.859169583
HSM,2014,0.413317573
HT1,2014,0.076086168
FOX,2014,0.413317573
SID,2014,0.413317573
SIG,2014,0.413317573
SII,2014,0.413317573
BGW,2014,0.413317573
HTC,2014,0.413317573
HTE,2014,0.413317573
HTG,2014,0.413317573
BHC,2014,0.413317573
HTI,2014,0.413317573
DLD,2014,0.413317573
DLG,2014,0.413317573
HTM,2014,0.413317573
HTL,2014,0.413317573
SIV,2014,0.413317573
G20,2014,0.253075995
HU4,2014,0.413317573
HU3,2014,0.413317573
HU6,2014,0.413317573
BHN,2014,0.413317573
BHP,2014,0.413317573
DLR,2014,0.413317573
FPT,2014,0.936446285
SJD,2014,0.413317573
DLT,2014,0.413317573
SJC,2014,0.660898538
SJE,2014,0.413317573
SJG,2014,0.413317573
HUB,2014,0.413317573
DMC,2014,0.877750411
HUG,2014,0.413317573
SJS,2014,0.413317573
BII,2014,0.89199971
HUT,2014,0.413317573
WSB,2014,0.413317573
OCH,2014,0.413317573
DNA,2014,0.413317573
FRC,2014,0.413317573
V12,2014,0.413317573
DNC,2014,0.413317573
HVG,2014,0.797662726
DND,2014,0.413317573
FRM,2014,0.413317573
HVN,2014,0.413317573
DNM,2014,0.413317573
DNL,2014,0.413317573
DNP,2014,0.413317573
HVT,2014,0.413317573
WTC,2014,0.413317573
DNT,2014,0.413317573
HVX,2014,0.413317573
DNW,2014,0.413317573
UPH,2014,0.413317573
V21,2014,0.413317573
BKC,2014,0.413317573
HWS,2014,0.413317573
DP3,2014,0.413317573
SMA,2014,0.413317573
SMC,2014,0.413317573
SMB,2014,0.413317573
MAC,2014,0.413317573
X77,2014,0.413317573
DPG,2014,0.413317573
SMT,2014,0.413317573
BLF,2014,0.413317573
DPH,2014,0.413317573
FTM,2014,0.413317573
MAS,2014,0.413317573
DPM,2014,0.413317573
DPP,2014,0.413317573
DPR,2014,0.413317573
SNC,2014,0.413317573
MBG,2014,0.413317573
DQC,2014,0.413317573
BMC,2014,0.413317573
BMJ,2014,0.413317573
SNZ,2014,0.413317573
MCC,2014,0.413317573
MCG,2014,0.413317573
MCF,2014,0.413317573
MCH,2014,0.413317573
DRC,2014,0.413317573
SP2,2014,0.413317573
MCO,2014,0.413317573
MCP,2014,0.413317573
SPD,2014,0.413317573
SPC,2014,0.413317573
BNW,2014,0.413317573
SPH,2014,0.413317573
MDF,2014,0.413317573
MDG,2014,0.413317573
SPM,2014,0.413317573
SPV,2014,0.413317573
DSG,2014,0.413317573
DSN,2014,0.413317573
DSP,2014,0.413317573
SQC,2014,0.413317573
MEC,2014,0.413317573
KAC,2014,0.413317573
MED,2014,0.413317573
MEF,2014,0.413317573
DTA,2014,0.833928173
DTC,2014,0.413317573
OIL,2014,0.413317573
DTG,2014,0.413317573
DTI,2014,0.413317573
DTK,2014,0.413317573
DTL,2014,0.413317573
C21,2014,0.413317573
DTT,2014,0.413317573
SRC,2014,0.076086168
SRF,2014,0.413317573
QNC,2014,0.413317573
KBC,2014,0.912416917
BQB,2014,0.413317573
SRT,2014,0.413317573
QNS,2014,0.413317573
MFS,2014,0.413317573
SSC,2014,0.413317573
KCB,2014,0.413317573
KCE,2014,0.413317573
MGG,2014,0.413317573
SSN,2014,0.413317573
DVC,2014,0.413317573
BRC,2014,-0.512569643
ST8,2014,0.413317573
DVN,2014,0.413317573
DVP,2014,0.413317573
STC,2014,0.413317573
DVW,2014,0.413317573
C47,2014,0.859169583
STG,2014,0.413317573
QPH,2014,0.413317573
MHC,2014,0.413317573
STL,2014,0.413317573
KDC,2014,0.940525643
STK,2014,0.413317573
KDH,2014,0.926341825
MHL,2014,0.413317573
BSC,2014,0.413317573
C4G,2014,0.413317573
BSP,2014,0.413317573
BSR,2014,0.413317573
BSQ,2014,0.413317573
BT6,2014,0.859169583
MIC,2014,0.741133519
MIE,2014,0.413317573
MIM,2014,0.413317573
BTB,2014,0.413317573
DXG,2014,0.413317573
DXL,2014,0.413317573
BTP,2014,0.413317573
BTS,2014,0.413317573
SVC,2014,0.413317573
BTT,2014,0.413317573
DXV,2014,0.413317573
SVG,2014,0.413317573
C69,2014,0.413317573
ONE,2014,0.413317573
SVI,2014,0.797662726
IBC,2014,0.413317573
SVT,2014,0.413317573
SWC,2014,0.413317573
ICC,2014,0.413317573
ICF,2014,0.413317573
ICI,2014,0.413317573
BVG,2014,0.413317573
QST,2014,0.413317573
ICN,2014,0.413317573
DZM,2014,0.413317573
MKV,2014,0.413317573
BVN,2014,0.413317573
ICT,2014,0.413317573
QTC,2014,0.413317573
OPC,2014,0.912416917
MLC,2014,0.413317573
IDC,2014,0.413317573
QTP,2014,0.413317573
KHL,2014,0.413317573
IDI,2014,0.413317573
KHP,2014,0.413317573
MLS,2014,0.413317573
KHS,2014,0.413317573
IDV,2014,0.413317573
C92,2014,0.413317573
BWS,2014,0.413317573
BXH,2014,0.413317573
KIP,2014,0.413317573
GAS,2014,0.609428352
SZB,2014,0.413317573
SZC,2014,0.413317573
MNB,2014,0.413317573
SZL,2014,0.099214982
IFS,2014,0.413317573
XDH,2014,0.413317573
GCB,2014,0.413317573
MPC,2014,0.413317573
KLF,2014,0.413317573
GDA,2014,0.413317573
VAV,2014,0.413317573
MPT,2014,0.413317573
GDT,2014,0.413317573
VBC,2014,0.413317573
GDW,2014,0.413317573
VBH,2014,0.413317573
VC2,2014,0.413317573
VC1,2014,0.413317573
VC3,2014,0.413317573
GEG,2014,0.413317573
VC5,2014,0.413317573
VC7,2014,0.413317573
VC9,2014,0.413317573
KMR,2014,0.903274003
VCA,2014,0.797662726
VCC,2014,0.413317573
VCF,2014,0.413317573
GEX,2014,0.413317573
VCG,2014,0.413317573
MRF,2014,0.413317573
VCM,2014,0.413317573
VCP,2014,0.413317573
IJC,2014,0.413317573
VCR,2014,0.413317573
VCT,2014,0.413317573
VCS,2014,0.640772014
VCX,2014,0.413317573
VCW,2014,0.413317573
EBS,2014,0.413317573
VDL,2014,0.593495241
VDN,2014,0.413317573
VE2,2014,0.413317573
MSH,2014,0.413317573
VDP,2014,0.413317573
GGG,2014,0.833928173
VDT,2014,0.413317573
MSN,2014,0.21755764
L10,2014,0.413317573
VE9,2014,0.413317573
L12,2014,0.413317573
MSR,2014,0.413317573
L14,2014,0.413317573
L18,2014,0.413317573
VEA,2014,0.413317573
VEC,2014,0.413317573
MTA,2014,0.413317573
MTC,2014,0.413317573
KPF,2014,0.413317573
ILC,2014,-0.599933081
MTG,2014,0.413317573
GHC,2014,0.797662726
VET,2014,0.413317573
MTP,2014,0.413317573
ILS,2014,0.413317573
VFC,2014,0.413317573
VFG,2014,0.413317573
TBD,2014,0.413317573
IME,2014,0.413317573
CAB,2014,0.413317573
CAD,2014,0.413317573
TBT,2014,0.413317573
CAG,2014,0.413317573
GIL,2014,0.413317573
TBX,2014,0.413317573
IMP,2014,0.413317573
L35,2014,0.413317573
CAN,2014,0.413317573
CAP,2014,0.413317573
VGC,2014,0.413317573
TCD,2014,0.413317573
CAT,2014,0.413317573
VGG,2014,0.413317573
TCH,2014,0.413317573
VGI,2014,0.413317573
MVC,2014,0.413317573
TCL,2014,0.413317573
TCK,2014,0.413317573
TCM,2014,0.413317573
TCO,2014,0.89199971
TCR,2014,0.413317573
VGT,2014,0.413317573
VGS,2014,0.797662726
TCT,2014,0.797662726
VGV,2014,0.413317573
INN,2014,0.741133519
L43,2014,0.413317573
L45,2014,0.413317573
CC1,2014,0.413317573
VHC,2014,0.413317573
TDC,2014,0.413317573
TDB,2014,0.413317573
CBS,2014,0.413317573
CC4,2014,0.413317573
VHF,2014,0.413317573
VHH,2014,0.413317573
TDH,2014,0.926341825
KSB,2014,0.413317573
VHL,2014,0.89199971
TDM,2014,0.413317573
KSD,2014,0.413317573
CCA,2014,0.413317573
TDW,2014,0.413317573
CCI,2014,0.413317573
CCL,2014,0.413317573
KST,2014,0.413317573
KSV,2014,0.413317573
XMC,2014,0.413317573
VID,2014,0.640772014
VIC,2014,0.940525643
TED,2014,0.413317573
VIF,2014,0.413317573
CCR,2014,0.413317573
VIE,2014,0.413317573
CCV,2014,0.413317573
VIN,2014,0.413317573
RAL,2014,-0.040472909
VIP,2014,0.859169583
VIT,2014,0.413317573
KTL,2014,0.413317573
TET,2014,0.413317573
CDC,2014,0.413317573
VIW,2014,0.413317573
L61,2014,0.413317573
CDG,2014,0.413317573
L63,2014,0.413317573
L62,2014,0.413317573
CDN,2014,0.413317573
GLT,2014,0.413317573
VJC,2014,0.413317573
TFC,2014,0.413317573
RBC,2014,0.413317573
GMC,2014,0.413317573
GMD,2014,0.413317573
AAA,2014,0.413317573
EID,2014,0.413317573
CEG,2014,0.413317573
EIN,2014,0.413317573
CEO,2014,0.076086168
AAM,2014,0.413317573
CET,2014,0.413317573
RCC,2014,0.413317573
AAT,2014,0.413317573
AAV,2014,0.413317573
KVC,2014,0.413317573
RCL,2014,0.413317573
GND,2014,0.413317573
TH1,2014,0.413317573
ABC,2014,0.413317573
VLC,2014,0.413317573
THB,2014,0.413317573
VLF,2014,0.741133519
CFV,2014,0.413317573
THG,2014,0.797662726
ABT,2014,0.89199971
THN,2014,0.413317573
ISG,2014,0.413317573
THP,2014,0.413317573
THS,2014,0.413317573
ISH,2014,0.413317573
RDP,2014,0.413317573
THU,2014,0.413317573
VLW,2014,0.413317573
ACC,2014,0.413317573
ACE,2014,0.413317573
ACL,2014,0.413317573
ACM,2014,0.413317573
VMD,2014,0.413317573
VMC,2014,0.413317573
TIE,2014,0.413317573
VMG,2014,0.413317573
PAC,2014,0.741133519
REE,2014,0.413317573
TIG,2014,0.413317573
ACV,2014,0.413317573
ITA,2014,0.413317573
ITD,2014,0.413317573
ITC,2014,0.797662726
TIP,2014,0.413317573
PAN,2014,0.413317573
ELC,2014,0.413317573
VMS,2014,0.413317573
TIS,2014,0.413317573
TIX,2014,0.413317573
ITQ,2014,0.640772014
VNA,2014,0.919980653
ITS,2014,0.413317573
CHP,2014,0.797662726
VNC,2014,0.413317573
TJC,2014,0.413317573
VNE,2014,0.413317573
CI5,2014,0.413317573
VNG,2014,0.413317573
ADS,2014,0.413317573
VNI,2014,0.89199971
VNM,2014,0.116997546
VNP,2014,0.413317573
CIA,2014,0.413317573
VNS,2014,0.413317573
EMG,2014,0.413317573
CID,2014,0.413317573
PBP,2014,0.413317573
PC1,2014,0.413317573
CIG,2014,0.413317573
VNX,2014,0.413317573
CII,2014,0.859169583
CIP,2014,0.413317573
VOC,2014,0.413317573
TKC,2014,0.413317573
PCE,2014,0.413317573
PCG,2014,0.413317573
VOS,2014,0.413317573
CJC,2014,0.413317573
TL4,2014,0.413317573
TKU,2014,0.413317573
PCT,2014,0.413317573
VPA,2014,0.413317573
VPD,2014,0.413317573
VPG,2014,0.413317573
TLG,2014,0.936446285
PDB,2014,0.413317573
VPH,2014,0.413317573
TLI,2014,0.413317573
TLH,2014,0.413317573
AFX,2014,0.413317573
VPS,2014,0.413317573
VPR,2014,0.413317573
PDN,2014,0.413317573
TLT,2014,0.413317573
CKG,2014,0.413317573
AGF,2014,0.413317573
GSM,2014,0.413317573
PDV,2014,0.413317573
GSP,2014,0.413317573
AGM,2014,0.413317573
AGP,2014,0.413317573
TMC,2014,0.413317573
RIC,2014,0.413317573
CKV,2014,0.413317573
PEC,2014,0.413317573
TMG,2014,0.413317573
NAC,2014,0.413317573
AGX,2014,0.413317573
NAF,2014,0.413317573
PEG,2014,0.413317573
NAG,2014,0.413317573
TMP,2014,0.413317573
PEN,2014,0.413317573
TMT,2014,0.413317573
TMS,2014,0.413317573
NAP,2014,0.413317573
PEQ,2014,0.413317573
PET,2014,0.903274003
TMX,2014,0.413317573
CLG,2014,0.741133519
TMW,2014,0.413317573
NAS,2014,0.413317573
NAV,2014,0.859169583
CLM,2014,0.413317573
GTT,2014,0.413317573
TNA,2014,0.413317573
VRC,2014,0.413317573
VRE,2014,0.413317573
TNB,2014,0.413317573
TNG,2014,0.413317573
CLX,2014,0.413317573
CLW,2014,0.413317573
NBB,2014,0.413317573
TNM,2014,0.413317573
TNS,2014,0.413317573
CMG,2014,0.413317573
NBP,2014,0.413317573
CMI,2014,0.413317573
NBT,2014,0.413317573
NBW,2014,0.413317573
VSA,2014,0.413317573
CMP,2014,0.413317573
VSC,2014,0.413317573
CMS,2014,0.413317573
VSF,2014,0.413317573
VSH,2014,0.413317573
CMT,2014,0.413317573
VSG,2014,0.413317573
PGD,2014,0.833928173
CMV,2014,0.413317573
PGC,2014,0.413317573
VSI,2014,0.413317573
CMX,2014,0.099214982
VSN,2014,0.413317573
VST,2014,0.413317573
TOT,2014,0.413317573
CNG,2014,0.413317573
PGS,2014,0.182371349
NCT,2014,0.413317573
PGV,2014,0.413317573
CNN,2014,0.413317573
GVR,2014,0.413317573
VTA,2014,0.413317573
GVT,2014,0.413317573
VTC,2014,0.797662726
VTB,2014,0.413317573
TPC,2014,0.640772014
CNT,2014,0.797662726
VTG,2014,0.413317573
PHC,2014,0.413317573
VTI,2014,0.413317573
VTH,2014,0.413317573
TPH,2014,0.413317573
VTJ,2014,0.413317573
VTL,2014,0.413317573
VTO,2014,0.413317573
NDF,2014,0.877750411
PHH,2014,0.413317573
VTP,2014,0.413317573
TPP,2014,0.234462374
VTR,2014,0.413317573
NDN,2014,0.89199971
PHP,2014,0.413317573
VTV,2014,0.413317573
NDP,2014,0.413317573
PHR,2014,0.859169583
VTX,2014,0.413317573
COM,2014,0.413317573
NDX,2014,0.413317573
PID,2014,0.833928173
PIC,2014,0.413317573
NED,2014,0.413317573
LAF,2014,0.413317573
LAI,2014,0.413317573
CPC,2014,0.413317573
PIS,2014,0.413317573
CPI,2014,0.967578984
TRA,2014,0.413317573
TRC,2014,0.413317573
PJC,2014,0.413317573
ALT,2014,0.413317573
NFC,2014,0.877750411
LBC,2014,0.413317573
LBE,2014,0.413317573
VVN,2014,0.413317573
TS4,2014,0.859169583
LBM,2014,0.413317573
AMC,2014,0.413317573
D2D,2014,0.413317573
TRT,2014,0.413317573
AMD,2014,0.413317573
AME,2014,0.413317573
PJT,2014,0.413317573
TSB,2014,0.413317573
AMP,2014,0.413317573
AMS,2014,0.413317573
LCD,2014,0.413317573
LCC,2014,0.413317573
LCG,2014,0.797662726
TST,2014,0.413317573
EVE,2014,0.413317573
S12,2014,0.413317573
EVG,2014,0.413317573
LCS,2014,0.413317573
TTC,2014,0.413317573
TTB,2014,0.413317573
PLA,2014,0.413317573
TTD,2014,0.413317573
TTG,2014,0.413317573
TTF,2014,0.413317573
NHC,2014,0.413317573
ANV,2014,0.413317573
TTL,2014,0.413317573
LDG,2014,0.413317573
TTP,2014,0.413317573
CSC,2014,0.413317573
PLO,2014,0.413317573
TTS,2014,0.413317573
PLP,2014,0.413317573
TTT,2014,0.413317573
LDP,2014,0.413317573
S27,2014,0.413317573
NHT,2014,0.413317573
CSM,2014,0.413317573
PLX,2014,0.413317573
CT3,2014,0.413317573
CT6,2014,0.413317573
CSV,2014,0.413317573
TUG,2014,0.413317573
LEC,2014,0.413317573
PMG,2014,0.413317573
PMJ,2014,0.413317573
TV1,2014,0.413317573
CTB,2014,0.413317573
CTA,2014,0.413317573
CTD,2014,0.413317573
PMP,2014,0.413317573
CTC,2014,0.413317573
TV4,2014,0.413317573
APC,2014,0.413317573
APF,2014,0.413317573
PMS,2014,0.413317573
CTI,2014,0.833928173
TVA,2014,0.413317573
CTR,2014,0.413317573
CTT,2014,0.413317573
PNC,2014,0.413317573
APT,2014,0.413317573
CTX,2014,0.413317573
CTW,2014,0.413317573
PND,2014,0.413317573
PNG,2014,0.413317573
TVM,2014,0.413317573
PNJ,2014,0.413317573
TVN,2014,0.413317573
PNT,2014,0.413317573
S4A,2014,0.413317573
LGC,2014,0.859169583
NKG,2014,0.859169583
POM,2014,0.413317573
LGL,2014,0.413317573
S55,2014,0.413317573
LGM,2014,0.413317573
POT,2014,0.413317573
POS,2014,0.413317573
POV,2014,0.413317573
POW,2014,0.413317573
ARM,2014,0.413317573
CVT,2014,0.076086168
RTB,2014,0.413317573
PPC,2014,0.099214982
LHC,2014,0.413317573
NLG,2014,0.315455718
PPI,2014,0.859169583
PPH,2014,0.413317573
LHG,2014,0.413317573
ASA,2014,0.413317573
PPP,2014,0.413317573
ASM,2014,-0.376390821
YBC,2014,-0.599933081
ASP,2014,0.413317573
CX8,2014,0.413317573
LIG,2014,0.413317573
HAH,2014,0.413317573
HAG,2014,0.690118231
HAI,2014,0.903274003
S74,2014,0.413317573
ATG,2014,0.413317573
HAP,2014,0.413317573
HAR,2014,0.903274003
LIX,2014,0.413317573
HAS,2014,0.413317573
PRC,2014,0.413317573
NNC,2014,0.413317573
CYC,2014,0.833928173
HBH,2014,0.413317573
PRT,2014,0.413317573
NNT,2014,0.413317573
HC1,2014,0.413317573
HC3,2014,0.413317573
PSB,2014,0.413317573
PSD,2014,0.413317573
PSC,2014,0.413317573
PSG,2014,0.413317573
HCB,2014,0.413317573
PSL,2014,0.413317573
HCC,2014,0.413317573
PSP,2014,0.413317573
AVC,2014,0.413317573
HCI,2014,0.413317573
AVF,2014,0.413317573
NOS,2014,0.413317573
YEG,2014,0.413317573
HD6,2014,0.413317573
B82,2014,0.413317573
HD8,2014,0.413317573
PTC,2014,0.413317573
PTB,2014,0.413317573
PTE,2014,0.413317573
PTD,2014,0.413317573
PTG,2014,0.413317573
HDA,2014,0.413317573
PTH,2014,0.413317573
HDC,2014,0.413317573
PTL,2014,0.903274003
HDG,2014,0.250427036
PTO,2014,0.413317573
LLM,2014,0.413317573
PTP,2014,0.413317573
PTS,2014,0.413317573
HDM,2014,0.413317573
PTT,2014,0.741133519
HDO,2014,0.413317573
LM3,2014,0.413317573
PTV,2014,0.413317573
HDP,2014,0.413317573
PTX,2014,0.413317573
LM8,2014,0.413317573
LM7,2014,0.413317573
HEC,2014,0.413317573
LMI,2014,0.413317573
HEJ,2014,0.413317573
HES,2014,0.413317573
PVC,2014,0.413317573
PVB,2014,0.413317573
PVE,2014,0.182371349
PVD,2014,0.89199971
PVG,2014,0.413317573
PVH,2014,0.413317573
HFC,2014,0.413317573
FBC,2014,0.413317573
PVM,2014,0.413317573
WCS,2014,0.413317573
PVP,2014,0.413317573
PVS,2014,0.413317573
PVT,2014,0.413317573
PVV,2014,0.413317573
